NCFormat,IPCC_code,IPCC_name,SourceName,CRF,Old_SG_name,CCP_category,Pollutant,EmissionYear,Emmisions (MtCO2e)
Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Sow - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,3.71819E-06
Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Sow - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,4.39231E-06
Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Sow - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,4.31902E-06
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,BaseYear,0.287315787
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.287315787
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.29407283
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.299890025
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,0.265667491
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,0.275302119
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,0.308472048
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,0.286668674
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,0.266278424
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,0.242428805
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,0.235229019
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,0.205852656
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,0.208560376
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,0.215931072
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,0.226165948
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,0.214827644
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,0.231331561
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,0.222341593
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,0.221129048
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,0.242031109
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,0.232462532
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,0.218019932
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,0.212172474
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,0.208776004
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,0.207188237
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Arable - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,0.199986478
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,BaseYear,0.63713678
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.63713678
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.781875858
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.755335571
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,0.783692517
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,0.635788728
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,0.680223799
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,0.640323391
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,0.637975614
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,0.56644025
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,0.473932624
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,0.456200574
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,0.41588294
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,0.369619978
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,0.439287815
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,0.431017986
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,0.370037946
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,0.390930515
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,0.444546276
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,0.442049207
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,0.396373254
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,0.392391783
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,0.420442116
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,0.389193741
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,0.403255035
Agriculture,3D11,3D11_Agriculural_Soils_Inorganic_N_Fertilisers,Grass - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,0.328964903
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,BaseYear,0.000306497
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.000306497
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.000450873
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.000456977
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,0.000476181
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,0.000429556
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,0.000439212
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,0.000456558
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,0.000468692
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,0.000499502
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,0.000538329
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,0.00056872
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,0.000593518
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,0.000590967
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,0.000627443
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,0.000666908
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,0.000677968
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,0.000682905
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,0.000680591
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,0.000674014
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,0.000663355
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,0.000650801
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,0.000630395
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,0.000626569
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,0.000647941
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agricultural Horses - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,0.000637355
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,BaseYear,0.027159336
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.027159336
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.027071618
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.027808172
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,0.027966318
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,0.027710034
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,0.027981201
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,0.029479569
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,0.030916414
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,0.03145916
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,0.030700296
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,0.031568454
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,0.032113985
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,0.030724842
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,0.0305977
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,0.031399199
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,0.03128991
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,0.031913807
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,0.031668614
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,0.033202623
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,0.034168272
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,0.033767385
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,0.033733137
Agriculture,3D12a,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Dairy - Dairy Cows - Direct,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,0.034555056
