,ncformat,ipcc_code,ipcc_name,sourcename,crf,old_sg_name,ccp_category,pollutant,emission_year,mt_co2e,base_level
3261,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,1.38513e-08,0.000180695
3262,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,1.21494e-08,0.000180695
3263,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,1.19369e-08,0.000180695
3264,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,1.31601e-08,0.000180695
3265,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,1.19133e-08,0.000180695
3266,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,1.1714e-08,0.000180695
3267,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,2.53087e-08,0.000180695
3268,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,1.37004e-08,0.000180695
3269,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,1.4598e-08,0.000180695
3270,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,1.64257e-08,0.000180695
3272,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.000113448,0.000180695
3273,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.000113952,0.000180695
3274,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.000119358,0.000180695
3275,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,9.23697e-05,0.000180695
3276,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,8.15066e-05,0.000180695
3277,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,8.10209e-05,0.000180695
3278,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,6.31919e-05,0.000180695
3279,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,5.16623e-05,0.000180695
3280,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,4.60979e-05,0.000180695
3281,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,4.13446e-05,0.000180695
3282,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,3.88905e-05,0.000180695
3283,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,3.65195e-05,0.000180695
3284,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,3.37678e-05,0.000180695
3285,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,3.08933e-05,0.000180695
3286,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,3.8016e-05,0.000180695
3287,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,3.71249e-05,0.000180695
3288,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,3.14724e-05,0.000180695
3289,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,2.67768e-05,0.000180695
3290,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,2.11045e-05,0.000180695
3291,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,1.9069e-05,0.000180695
3292,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,1.65437e-05,0.000180695
3293,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,3.0125e-05,0.000180695
3294,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,1.59066e-05,0.000180695
3295,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,1.69902e-05,0.000180695
3296,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,1.99182e-05,0.000180695
3298,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,2.11929e-06,0.000180695
3299,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,2.13942e-06,0.000180695
3300,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,2.24821e-06,0.000180695
3301,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,1.74181e-06,0.000180695
3302,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,1.53873e-06,0.000180695
3303,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,1.53134e-06,0.000180695
3304,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,1.19579e-06,0.000180695
3305,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,9.78802e-07,0.000180695
3306,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,8.74462e-07,0.000180695
3307,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,7.86195e-07,0.000180695
3308,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,7.3463e-07,0.000180695
3309,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,6.91427e-07,0.000180695
3310,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,6.41045e-07,0.000180695
3311,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,5.87605e-07,0.000180695
3312,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,7.25564e-07,0.000180695
3313,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,7.10076e-07,0.000180695
3314,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,6.03701e-07,0.000180695
3315,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,5.1448e-07,0.000180695
3316,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,4.04815e-07,0.000180695
3317,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,3.67139e-07,0.000180695
3318,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,3.18996e-07,0.000180695
3319,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,5.78595e-07,0.000180695
3320,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,3.05317e-07,0.000180695
3321,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,3.26138e-07,0.000180695
3322,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Boar - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,3.82735e-07,0.000180695
3323,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,4.11319e-07,0.000180695
3324,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,4.13664e-07,0.000180695
3325,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,3.93519e-07,0.000180695
3326,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,3.92069e-07,0.000180695
3327,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,3.68359e-07,0.000180695
3328,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,4.04798e-07,0.000180695
3329,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,3.7027e-07,0.000180695
3330,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,3.79346e-07,0.000180695
3331,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,5.39439e-07,0.000180695
3332,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,5.34787e-07,0.000180695
3333,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,6.34849e-07,0.000180695
3334,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,7.50578e-07,0.000180695
3335,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,7.35551e-07,0.000180695
3336,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,7.17635e-07,0.000180695
3337,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,8.07291e-07,0.000180695
3339,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.000567538,0.000180695
3340,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.000695244,0.000180695
3341,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.000716973,0.000180695
3342,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,0.000560042,0.000180695
3343,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,0.000567015,0.000180695
3344,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,0.000608928,0.000180695
3345,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,0.000489281,0.000180695
3346,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,0.000453334,0.000180695
3347,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,0.00041309,0.000180695
3348,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,0.00039585,0.000180695
3349,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,0.000372516,0.000180695
3350,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,0.000360835,0.000180695
3351,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,0.000340768,0.000180695
3352,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,0.000309069,0.000180695
3353,Agriculture,3B25,3B25_Manure_Management_Indirect_Emissions_swine,Pig - Fattening Pig < 20 kg - Indirect Deposition,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,0.000301829,0.000180695
